input;Ray at angle: 90;Ray at angle: 81;Ray at angle: 99;Ray at angle: 72;Ray at angle: 108;Ray at angle: 63;Ray at angle: 117;Ray at angle: 54;Ray at angle: 126;Ray at angle: 45;Ray at angle: 135;Ray at angle: 36;Ray at angle: 144;Ray at angle: 27;Ray at angle: 153;Ray at angle: 18;Ray at angle: 162;Ray at angle: 9;Ray at angle: 171;Ray at angle: 0;Ray at angle: 180
0,1595487;0,6780417;0,9509138;0,4933164;1;0,3748949;1;0,2991661;0,3689823;0,2508144;0,2741457;0,2176223;0,2278354;0,1962603;0,2009538;0,1813487;0,184935;0,1718874;0,1762848;0,1671101;0,1725485;0,166653
0,190761;0,6764475;0,9496312;0,4916582;1;0,3736292;1;0,2981049;0,3712489;0,2500486;0,2755235;0,2168533;0,228661;0,1954163;0,201835;0,1808053;0,1854751;0,1713767;0,1768072;0,1666752;0,1733294;0,1658617
0,2260092;0,6764475;0,9496312;0,4916582;1;0,3736292;1;0,2981049;0,3712489;0,2500486;0,2755235;0,2168533;0,228661;0,1954163;0,201835;0,1808053;0,1854751;0,1713767;0,1768072;0,1666752;0,1733294;0,1658617
0,2509029;0,672226;0,9447557;0,4884534;1;0,3710372;1;0,2963559;0,3748365;0,2488859;0,2775867;0,2157954;0,2297972;0,1944787;0,2030058;0,1801398;0,1861046;0,1708003;0,1773665;0,1659198;0,1737819;0,1652212
0,2834583;0,672226;0,9447557;0,4884534;1;0,3710372;1;0,2963559;0,3748365;0,2488859;0,2775867;0,2157954;0,2297972;0,1944787;0,2030058;0,1801398;0,1861046;0,1708003;0,1773665;0,1659198;0,1737819;0,1652212
0,3104625;0,6722636;0,9458302;0,4884175;1;0,3703117;1;0,2957604;0,3761349;0,2482768;0,278451;0,2152523;0,2303932;0,1937056;0,2036046;0,1797236;0,1865394;0,1703521;0,1778196;0,1653845;0,1743561;0,1647118
0,3442767;0,6722636;0,9458302;0,4884175;1;0,3703117;1;0,2957604;0,3761349;0,2482768;0,278451;0,2152523;0,2303932;0,1937056;0,2036046;0,1797236;0,1865394;0,1703521;0,1778196;0,1653845;0,1743561;0,1647118
0,306549;0,669978;0,9438013;0,4862124;1;0,3687325;1;0,2947119;0,3780939;0,2470743;0,2796618;0,2145299;0,2310849;0,1929296;0,204341;0,1792176;0,1873115;0,1698267;0,1783136;0,1649043;0,174848;0,1640343
0,2633484;0,669978;0,9438013;0,4862124;1;0,3687325;1;0,2947119;0,3780939;0,2470743;0,2796618;0,2145299;0,2310849;0,1929296;0,204341;0,1792176;0,1873115;0,1698267;0,1783136;0,1649043;0,174848;0,1640343
0,2397414;0,6724449;0,9468513;0,4871881;1;0,3689934;1;0,2947559;0,3777986;0,2467139;0,2798219;0,2144032;0,2312639;0,1926141;0,204637;0,1787337;0,1877955;0,1695753;0,1785948;0,1646243;0,175328;0,1636561
0,2052768;0,6724449;0,9468513;0,4871881;1;0,3689934;1;0,2947559;0,3777986;0,2467139;0,2798219;0,2144032;0,2312639;0,1926141;0,204637;0,1787337;0,1877955;0,1695753;0,1785948;0,1646243;0,175328;0,1636561
0,1781172;0,6712272;0,9464434;0,4869156;1;0,368503;1;0,2944683;0,3787279;0,2461815;0,2802011;0,2141915;0,2319162;0,1923168;0,2048884;0,1783368;0,1883519;0,1694489;0,1787314;0,1645097;0,1753344;0,1634004
0,1414134;0,6712272;0,9464434;0,4869156;1;0,368503;1;0,2944683;0,3787279;0,2461815;0,2802011;0,2141915;0,2319162;0,1923168;0,2048884;0,1783368;0,1883519;0,1694489;0,1787314;0,1645097;0,1753344;0,1634004
0,1153347;0,6734834;0,9497659;0,4883896;1;0,3693794;1;0,2951484;0,3784713;0,2462992;0,2797736;0,214548;0,2320387;0,192405;0,2047811;0,1782334;0,1883044;0,1695694;0,1786628;0,164517;0,1753266;0,163329
0,07786439;0,6721401;0,9479211;0,4877086;1;0,3688539;1;0,2949721;0,3797598;0,2459116;0,2798102;0,214465;0,2324203;0,1922999;0,2048288;0,1780326;0,1884703;0,1695675;0,1785786;0,1645075;0,1753212;0,1634295
0,04116749;0,6721401;0,9479211;0,4877086;1;0,3688539;1;0,2949721;0,3797598;0,2459116;0,2798102;0,214465;0,2324203;0,1922999;0,2048288;0,1780326;0,1884703;0,1695675;0,1785786;0,1645075;0,1753212;0,1634295
0,01911689;0,6731844;0,9492505;0,4880266;1;0,3693479;1;0,2954999;0,3793198;0,2459476;0,2793044;0,2147659;0,2324551;0,1924231;0,2046734;0,1779889;0,1884764;0,1693867;0,1787132;0,1645747;0,1752507;0,1634043
0;0,6731844;0,9492505;0,4880266;1;0,3693479;1;0,2954999;0,3793198;0,2459476;0,2793044;0,2147659;0,2324551;0,1924231;0,2046734;0,1779889;0,1884764;0,1693867;0,1787132;0,1645747;0,1752507;0,1634043
0;0,670317;0,9451287;0,4857134;1;0,3682375;1;0,2943442;0,3812812;0,2453281;0,2801365;0,2142431;0,2329696;0,1922026;0,2047988;0,1777295;0,1886653;0,1690863;0,1789991;0,1645745;0,1752611;0,1634675
0;0,670317;0,9451287;0,4857134;1;0,3682375;1;0,2943442;0,3812812;0,2453281;0,2801365;0,2142431;0,2329696;0,1922026;0,2047988;0,1777295;0,1886653;0,1690863;0,1789991;0,1645745;0,1752611;0,1634675
0;0,6693904;0,944401;0,4845757;1;0,3679142;1;0,2936142;0,3818588;0,2449844;0,2808037;0,2137401;0,2332738;0,192041;0,2048337;0,1775151;0,1888202;0,1687862;0,179326;0,1645498;0,1753194;0,163318
0;0,6693904;0,944401;0,4845757;1;0,3679142;1;0,2936142;0,3818588;0,2449844;0,2808037;0,2137401;0,2332738;0,192041;0,2048337;0,1775151;0,1888202;0,1687862;0,179326;0,1645498;0,1753194;0,163318
0;0,6647472;0,9383029;0,4812606;1;0,3660217;1;0,2919325;0,3848009;0,2439521;0,2826985;0,2127688;0,2341798;0,1915204;0,2052372;0,1770457;0,1892157;0,1683043;0,179753;0,1641916;0,1754695;0,163122
0;0,6647472;0,9383029;0,4812606;1;0,3660217;1;0,2919325;0,3848009;0,2439521;0,2826985;0,2127688;0,2341798;0,1915204;0,2052372;0,1770457;0,1892157;0,1683043;0,179753;0,1641916;0,1754695;0,163122
0;0,662214;0,9357428;0,4792606;1;0,3646019;1;0,2907302;0,3866047;0,2433826;0,2836858;0,2119765;0,2347903;0,1911157;0,2060162;0,1766249;0,1896793;0,1678272;0,180219;0,1636474;0,1758754;0,1628641
0;0,662214;0,9357428;0,4792606;1;0,3646019;1;0,2907302;0,3866047;0,2433826;0,2836858;0,2119765;0,2347903;0,1911157;0,2060162;0,1766249;0,1896793;0,1678272;0,180219;0,1636474;0,1758754;0,1628641
0;0,65664;0,9286986;0,4752303;1;0,3616561;1;0,2886662;0,3904666;0,2418817;0,285795;0,2107752;0,235939;0,190405;0,20713;0,1761018;0,1901875;0,1672019;0,1807992;0,1630282;0,1764118;0,1625652
0;0,65664;0,9286986;0,4752303;1;0,3616561;1;0,2886662;0,3904666;0,2418817;0,285795;0,2107752;0,235939;0,190405;0,20713;0,1761018;0,1901875;0,1672019;0,1807992;0,1630282;0,1764118;0,1625652
0;0,65664;0,9286986;0,4752303;1;0,3616561;1;0,2886662;0,3904666;0,2418817;0,285795;0,2107752;0,235939;0,190405;0,20713;0,1761018;0,1901875;0,1672019;0,1807992;0,1630282;0,1764118;0,1625652
0;0,6534923;0,9254384;0,4727744;1;0,3596732;1;0,2872941;0,3929316;0,2409472;0,2873082;0,209847;0,2367998;0,1898614;0,2080564;0,1754403;0,1907638;0,166642;0,1813324;0,1624243;0,1770277;0,1622537
0,0380217;0,6478857;0,917517;0,4684227;1;0,3564815;1;0,284993;0,3973319;0,2394676;0,2896479;0,2085571;0,2383225;0,1886858;0,2094317;0,1747112;0,1913458;0,1660244;0,1819466;0,1617887;0,1776718;0,1616271
